ID,date_id,player_name,Age,Overall rating,Potential,name,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Real face,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning,Traits,PlayStyles,PlayStyles +,Number of playstyles,date,club_name,start_year,end_year
230344,240034,Jeff Nazario Meire Costinho,31,73,73,Bragantino2023 ~ 2026,179,77,Left,73,/players?pn=7,0,"Jun 26, 2023",,€2.2M,€13K,€4.2M,299,67,41,67,72,52,320,56,61,71,71,61,341,71,72,66,66,66,338,63,75,78,70,52,348,82,77,51,66,72,62,214,69,73,72,47,10,9,13,7,8,1907,398,3,2,Medium,Medium,1,Normal (170-185),No,72,50,69,60,72,75,,,,0,2024-03-27,Bragantino,2023.0,2026.0
237512,240034,Gaston Togni,25,73,74,Defensa y Justicia2022 ~ 2026,180,76,Left,73,/players?pn=16,1,"Jul 1, 2022",,€3.6M,€13K,€5.7M,333,74,70,63,71,55,334,71,67,55,69,72,377,78,78,76,73,72,367,74,78,69,71,75,338,68,61,72,73,64,70,189,59,67,63,49,8,8,11,13,9,1987,425,3,3,High,Low,1,Normal (170-185),No,78,71,71,72,63,70,,RapidFlairEarly Crosser (CPU AI),,3,2024-03-27,Defensa y Justicia,2022.0,2026.0
202697,240034,Jack Stephens,29,73,73,Southampton2011 ~ 2025,185,75,Right,73,/players?pn=5,0,"Apr 5, 2011",,€2.5M,€32K,€4.8M,261,47,36,74,70,34,314,65,55,58,67,69,273,34,50,63,71,55,308,55,71,63,77,42,290,72,73,47,56,42,62,221,74,75,72,57,13,10,11,13,10,1724,358,2,2,Medium,Medium,1,Normal (185+),Yes,43,42,61,66,74,72,,Long Ball PassBlock,,2,2024-03-27,Southampton,2011.0,2025.0
263370,240034,Valentin Barco,18,73,85,Brighton & Hove Albion2024 ~ 2028,172,68,Left,74,/players?pn=18,12,"Jan 20, 2024",,€7M,€19K,€14.7M,270,71,42,50,77,30,359,77,75,60,72,75,385,76,76,82,73,78,273,44,59,70,48,52,347,70,65,73,72,67,72,204,68,68,68,49,12,10,9,6,12,1887,397,3,3,High,Medium,1,Normal (170-185),No,76,47,73,77,66,58,,TechnicalFlairEarly Crosser (CPU AI),,3,2024-03-27,Hove Albion,2024.0,2028.0
212170,240034,Mikkel Desler,28,73,73,Toulouse2021 ~ 2024,184,73,Right,73,/players?pn=3,0,"Jul 21, 2021",,€2.8M,€18K,€5.6M,312,72,61,58,73,48,312,69,59,50,63,71,359,76,72,68,68,75,339,59,71,89,60,60,323,68,65,69,64,57,68,205,67,70,68,38,6,10,9,6,7,1888,408,2,2,High,Medium,1,Lean (170-185),No,74,60,68,70,67,69,,Jockey,,1,2024-03-27,Toulouse,2021.0,2024.0
227274,240034,David Barbona,28,73,73,Defensa y Justicia2024 ~ 2026,179,69,Right,74,/players?pn=12,0,"Jan 3, 2024",,€3.1M,€14K,€4.7M,319,74,66,45,74,60,358,74,71,67,73,73,365,76,83,72,70,64,351,68,67,76,70,70,286,48,30,74,75,59,65,117,39,40,38,50,8,6,13,12,11,1846,398,4,4,High,Medium,1,Normal (170-185),Yes,80,67,74,72,38,67,,Flair,,1,2024-03-27,Defensa y Justicia,2024.0,2026.0
235210,240034,Pedro Filipe Barbosa Moreira,30,73,73,Ankaragücü2022 ~ 2024,170,65,Right,74,/players?pn=18,0,"Jun 17, 2022",,€2.9M,€13K,€5.8M,339,73,60,48,77,81,377,74,77,75,75,76,386,75,78,80,69,84,338,83,55,78,45,77,345,69,60,70,74,72,74,178,58,62,58,57,15,10,10,10,12,2020,415,3,3,High,Medium,1,Stocky (170-),No,77,70,75,75,59,59,,Long Ball PassPress ProvenLong Shot Taker (CPU AI),,3,2024-03-27,,2022.0,2024.0
190666,240034,Manuel Gulde,32,73,73,SC Freiburg2016 ~ 2026,184,80,Right,73,/players?pn=5,0,"Jul 1, 2016",,€2M,€20K,€3.4M,273,47,36,75,61,54,240,52,45,30,55,58,317,59,68,55,71,64,308,50,86,62,76,34,267,67,75,39,42,44,70,222,76,74,72,57,10,10,6,16,15,1684,358,2,2,Medium,Medium,1,Normal (170-185),Yes,64,40,51,57,75,71,,,,0,2024-03-27,SC Freiburg,2016.0,2026.0
192715,240034,Juan Pedro Ramirez Lopez,32,73,73,Girona2016 ~ 2024,190,80,Right,73,/players?pn=5,0,"Jul 7, 2016",,€2M,€19K,€4.2M,234,35,35,78,71,15,227,40,30,30,64,63,234,50,51,35,67,31,318,55,82,68,83,30,269,72,70,32,55,40,66,216,72,73,71,51,11,8,11,8,13,1549,341,3,2,Low,High,1,Normal (185+),Yes,51,37,55,49,72,77,,,,0,2024-03-27,Girona,2016.0,2024.0
236236,240034,Omer Atzili,29,73,73,Al Ain2023 ~ 2025,177,75,Left,73,/players?pn=12,0,"Jul 1, 2023",,€3M,€1K,€6.6M,362,75,72,70,69,76,360,71,76,65,73,75,361,75,72,70,71,73,365,76,75,73,64,77,293,43,36,71,68,75,68,94,38,32,24,48,6,9,13,11,9,1883,391,3,3,Medium,Medium,1,Normal (170-185),No,73,74,71,72,38,63,,Finesse ShotWhipped CrossTechnical,,3,2024-03-27,Al Ain,2023.0,2025.0
229071,240034,Karim Onisiwo,31,73,73,FSV Mainz 052016 ~ 2026,188,88,Right,73,/players?pn=25,0,"Jan 5, 2016",,€2.6M,€24K,€4.7M,343,66,71,73,64,69,319,73,67,54,54,71,356,75,80,65,74,62,397,80,88,79,85,65,328,85,49,73,68,53,74,137,44,53,40,58,11,11,10,10,16,1938,417,3,3,High,High,2,Normal (185+),Yes,78,71,63,71,50,84,,Bruiser,,1,2024-03-27,FSV Mainz,2016.0,2026.0
198352,240034,Stefan Bell,31,73,73,FSV Mainz 052010 ~ 2024,192,88,Right,73,/players?pn=5,0,"Jul 1, 2010",,€2.1M,€20K,€3.8M,249,43,31,83,60,32,235,47,33,40,65,50,227,33,52,34,74,34,306,64,72,55,85,30,258,73,75,32,47,31,76,216,76,75,65,58,7,16,8,13,14,1549,331,2,2,Low,Medium,2,Normal (185+),Yes,43,38,52,49,75,74,,Long Ball PassTeam Player,,2,2024-03-27,FSV Mainz,2010.0,2024.0
238545,240034,Firas Al Birekan,23,73,78,Al Ahli Jeddah2023 ~ 2028,185,79,Left,75,/players?pn=25,5,"Sep 3, 2023",,€4.7M,€25K,€8.3M,326,45,79,73,61,68,253,66,40,34,43,70,357,69,82,69,74,63,364,68,80,87,73,56,268,45,22,80,53,68,75,81,28,24,29,36,8,10,7,5,6,1685,367,3,3,High,Medium,1,Lean (185+),No,76,71,51,68,30,71,,Acrobatic,,1,2024-03-27,Al Ahli Jeddah,2023.0,2028.0
222418,240034,Nahuel Losada,30,73,73,Belgrano2023 ~ 2025,185,79,Right,73,/players?pn=0,0,"Jan 20, 2023",,€2M,€9K,€3M,98,18,17,20,30,13,85,19,16,13,19,18,244,41,40,39,70,54,217,54,61,33,56,13,95,24,19,11,14,27,48,47,18,15,14,359,74,74,72,70,69,1145,400,2,1,Medium,Medium,1,Normal (185+),No,74,74,72,69,41,70,,,,0,2024-03-27,Belgrano,2023.0,2025.0
184274,240034,Chris Basham,34,73,73,Sheffield United2014 ~ 2024,190,80,Right,73,/players?pn=5,0,"Jul 1, 2014",,€1M,€25K,€2M,290,63,37,73,65,52,267,63,48,30,62,64,284,51,52,55,72,54,308,59,68,64,77,40,293,82,73,50,57,31,62,219,72,74,73,48,14,15,6,7,6,1709,364,2,2,High,Medium,1,Lean (185+),Yes,52,43,60,62,73,74,,Slide TackleTeam Player,,2,2024-03-27,Sheffield United,2014.0,2024.0
255699,240034,Erik Jirka,25,73,74,Viktoria Plzeň2022 ~ 2025,183,77,Right,73,/players?pn=12,1,"Aug 11, 2022",,€3.6M,€900,€8.2M,319,70,66,67,69,47,311,72,60,43,63,73,373,83,86,70,69,65,355,73,79,71,67,65,296,58,40,71,64,63,58,118,33,43,42,47,9,12,7,12,7,1819,397,3,3,Medium,Medium,1,Lean (170-185),No,85,66,66,71,42,67,,Rapid,,1,2024-03-27,,2022.0,2025.0
268756,240034,Daniele Casiraghi,30,73,73,Südtirol2019 ~ 2025,175,73,Right,73,/players?pn=16,0,"Jul 2, 2019",,€2.9M,€4K,€4.5M,329,72,67,49,74,67,361,74,74,73,67,73,353,77,73,67,63,73,362,71,69,80,70,72,330,62,48,68,73,79,71,153,50,51,52,55,14,10,14,9,8,1943,409,3,3,Medium,Medium,1,Normal (170-185),No,75,69,72,72,50,71,,Whipped Cross,,1,2024-03-27,dtirol,2019.0,2025.0
232148,240034,Daniel Salloi,26,73,73,Sporting Kansas City2016 ~ 2026,185,68,Right,73,/players?pn=27,0,"Jan 13, 2016",,€3.3M,€8K,€4.8M,342,72,72,60,70,68,335,73,69,55,63,75,363,76,75,72,73,67,369,76,74,79,66,74,309,68,27,74,71,69,73,96,38,30,28,40,11,6,6,8,9,1854,395,4,3,High,Medium,1,Lean (185+),Yes,75,73,69,73,35,70,,Finesse ShotWhipped CrossRapid,,3,2024-03-27,Sporting Kansas City,2016.0,2026.0
248788,240034,Abdul Aziz Yakubu,24,73,77,Rio Ave2021 ~ 2025,187,79,Right,75,/players?pn=25,4,"Aug 1, 2021",,€4.4M,€8K,€9.6M,315,43,76,70,61,65,276,67,51,45,45,68,371,82,83,71,72,63,373,73,87,68,81,64,273,40,22,76,59,76,66,44,17,12,15,59,11,8,15,15,10,1711,368,3,2,Medium,Low,1,Normal (185+),No,83,72,53,68,22,70,,Power Header,,1,2024-03-27,Rio Ave,2021.0,2025.0
243669,240034,Jaidon Anthony,23,73,78,"Leeds UnitedJun 30, 2024On loan",183,72,Right,74,/players?pn=12,5,"May 26, 2018","Jun 30, 2024",€4.6M,€31K,€0,323,72,70,52,68,61,344,76,72,61,60,75,362,75,79,71,66,71,329,63,67,71,64,64,281,48,29,67,72,65,73,110,38,48,24,52,8,9,7,13,15,1801,388,3,3,High,High,1,Lean (170-185),Yes,77,67,68,74,39,63,,Finesse ShotTechnicalLong Shot Taker (CPU AI)Early Crosser (CPU AI),,4,2024-03-27,Leeds UnitedJun,,
215254,240034,Luciano Lollo,36,73,73,Estudiantes2022 ~ 2024,183,88,Right,73,/players?pn=5,0,"May 27, 2022",,€550K,€9K,€825K,276,50,53,79,66,28,204,37,27,29,51,60,232,34,37,42,70,49,310,52,72,71,72,43,280,74,71,36,32,67,70,226,77,76,73,49,11,11,8,9,10,1577,330,2,2,Low,Medium,1,Normal (170-185),No,36,49,50,48,75,72,,Power HeaderLong Ball Pass,,2,2024-03-27,Estudiantes,2022.0,2024.0
230358,240034,Marcio Anderson Tramontino Sa,27,73,73,Athletico Paranaense2023 ~ 2026,175,71,Right,73,/players?pn=3,0,"Jun 26, 2023",,€2.9M,€12K,€5.5M,319,76,45,69,74,55,327,61,61,62,71,72,353,63,68,75,71,76,294,53,67,64,59,51,288,54,59,51,61,63,64,226,74,77,75,44,14,8,7,8,7,1851,385,3,2,Medium,Medium,1,Lean (170-185),No,66,50,70,67,72,60,,,,0,2024-03-27,Athletico Paranaense,2023.0,2026.0
236758,240034,Oliver Christensen,24,73,78,Fiorentina2023 ~ 2028,190,82,Right,73,/players?pn=0,5,"Aug 10, 2023",,€3.7M,€23K,€6.6M,76,10,5,9,47,5,106,16,16,11,44,19,218,45,43,33,63,34,226,52,62,42,64,6,123,32,13,6,62,10,45,38,14,13,11,362,75,70,69,69,79,1149,406,2,1,Medium,Medium,1,Normal (185+),Yes,75,70,69,79,44,69,,Rush Out,,1,2024-03-27,Fiorentina,2023.0,2028.0
244950,240034,Juan Gabriel Rodriguez,29,73,73,Talleres Córdoba2024 ~ 2026,185,81,Right,73,/players?pn=5,0,"Jan 10, 2024",,€2.5M,€13K,€3.8M,253,42,32,73,73,33,274,59,45,35,65,70,325,67,69,61,69,59,320,56,81,71,77,35,289,74,70,44,53,48,72,217,72,74,71,54,13,14,12,7,8,1732,376,2,2,Medium,Medium,1,Normal (185+),No,68,39,58,64,72,75,,BlockIntercept,,2,2024-03-27,rdoba,2024.0,2026.0
210136,240034,Tomasz Kedziora,29,73,73,PAOK2017 ~ 2024,183,76,Right,73,/players?pn=3,0,"Jul 11, 2017",,€2.7M,€1K,€5.9M,285,71,38,69,68,39,290,63,58,37,67,65,359,74,77,71,70,67,336,56,79,77,73,51,305,72,69,64,62,38,59,217,72,73,72,54,16,8,11,10,9,1846,397,3,2,Medium,Medium,1,Lean (170-185),No,76,46,65,65,71,74,,Early Crosser (CPU AI)Injury Prone,,2,2024-03-27,PAOK,2017.0,2024.0
236760,240034,Enrique Perez Munoz,26,73,74,"Rayo VallecanoJun 30, 2024On loan",184,80,Left,75,/players?pn=18,1,"Jul 1, 2019","Jun 30, 2024",€3.6M,€10K,€0,306,53,66,57,78,52,367,79,73,60,75,80,335,62,58,74,72,69,297,59,62,46,56,74,303,59,63,64,74,43,66,177,50,67,60,61,9,14,13,15,10,1846,385,3,3,High,Low,1,Lean (170-185),Yes,60,64,71,77,59,54,,First TouchPress Proven,,2,2024-03-27,Rayo VallecanoJun,,
261081,240034,Gaston Benavidez,27,73,73,Talleres Córdoba2022 ~ 2027,175,71,Right,73,/players?pn=3,0,"Jan 31, 2022",,€2.9M,€12K,€4.4M,259,67,36,53,73,30,268,61,50,31,62,64,331,68,66,62,68,67,255,33,61,75,55,31,300,76,73,61,46,44,53,223,74,74,75,54,10,14,14,7,9,1690,364,3,2,Medium,Medium,1,Normal (170-185),No,67,36,62,62,72,65,,,,0,2024-03-27,rdoba,2022.0,2027.0
205530,240034,Mirko Pigliacelli,30,73,73,Palermo2022 ~ 2025,184,83,Right,73,/players?pn=0,0,"Jul 22, 2022",,€2M,€4K,€3.2M,124,21,19,13,60,11,202,25,40,35,60,42,235,49,47,35,67,37,242,62,63,35,60,22,170,23,23,10,59,55,53,66,25,22,19,373,73,72,83,72,73,1412,421,4,1,Medium,Medium,1,Normal (170-185),No,73,72,83,73,48,72,,Far ThrowCross ClaimerLeadership,,3,2024-03-27,Palermo,2022.0,2025.0
274906,240034,Mojmir Chytil,24,73,78,Slavia Praha2023 ~ 2027,187,82,Right,75,/players?pn=25,5,"Jul 1, 2023",,€4.7M,€1K,€10.7M,322,43,74,78,61,66,289,67,57,52,42,71,338,71,75,58,72,62,388,71,90,74,85,68,289,68,15,77,63,66,67,52,17,21,14,42,9,8,10,10,5,1720,369,3,3,Medium,Medium,1,Normal (185+),No,73,72,54,67,24,79,,,,0,2024-03-27,Slavia Praha,2023.0,2027.0
229082,240034,Oliver Abildgaard,27,73,74,Como2023 ~ 2024,192,86,Left,74,/players?pn=5,1,"Jul 12, 2023",,€3.1M,€4K,€5.2M,325,55,58,76,75,61,333,69,62,61,69,72,323,52,66,62,73,70,384,74,81,79,82,68,323,73,68,68,69,45,70,211,68,72,71,51,11,9,10,11,10,1950,410,3,2,Medium,Medium,1,Normal (185+),No,60,63,68,70,70,79,,,,0,2024-03-27,Como,2023.0,2024.0
205531,240034,Valerio Verre,29,73,73,Sampdoria2023 ~ 2025,181,70,Right,74,/players?pn=18,0,"Feb 7, 2023",,€3M,€4K,€4.8M,352,70,72,66,74,70,365,73,72,72,71,77,361,72,70,71,73,75,363,77,75,70,69,72,364,70,68,74,77,75,72,203,67,68,68,46,5,13,9,8,11,2054,429,4,3,High,Medium,2,Normal (170-185),No,71,73,73,74,68,70,,Incisive PassFlairLong Shot Taker (CPU AI),,3,2024-03-27,Sampdoria,2023.0,2025.0
279259,240034,Nicolas Trasino,27,73,73,Santa Fe2024 ~ 2028,178,72,Right,73,/players?pn=14,0,"Jan 11, 2024",,€3.2M,€4K,€4.5M,306,82,54,49,81,40,365,69,71,72,79,74,318,54,60,68,69,67,315,67,51,86,51,60,331,62,67,63,78,61,70,163,65,50,48,44,10,6,11,12,5,1842,384,3,3,Medium,High,1,Normal (170-185),No,57,58,79,70,58,62,,,,0,2024-03-27,Santa Fe,2024.0,2028.0
234203,240034,Carel Eiting,25,73,76,FC Twente2023 ~ 2026,178,72,Left,75,/players?pn=14,3,"Sep 1, 2023",,€4M,€10K,€6.3M,306,82,54,49,81,40,365,69,71,72,79,74,316,54,58,68,69,67,307,67,43,86,51,60,331,62,67,63,78,61,70,163,65,50,48,44,10,6,11,12,5,1832,383,4,3,High,High,1,Normal (170-185),No,56,58,79,70,58,62,,Dead BallRelentlessTrivela,,3,2024-03-27,FC Twente,2023.0,2026.0
236507,240034,Tomas Conechny,25,73,74-2,Godoy Cruz2023 ~ 2025,176,65,Left,73,/players?pn=16,1,"Jan 1, 2023",,€3.6M,€9K,€5.7M,349,65,73,76,67,68,308,76,48,47,63,74,413,88,86,89,65,85,355,70,88,76,50,71,267,49,23,67,66,62,57,86,24,32,30,48,10,8,14,8,8,1826,388,3,4,High,Low,1,Normal (170-185),No,87,71,64,76,32,58,,RapidFlair,,2,2024-03-27,Godoy Cruz,2023.0,2025.0
202716,240034,Abdon Prats Bastidas,30,73,73,Mallorca2017 ~ 2026,181,81,Left,73,/players?pn=25,0,"Jul 4, 2017",,€3M,€22K,€6.3M,345,65,77,67,66,70,342,73,68,69,58,74,345,65,70,77,67,66,369,75,76,70,76,72,259,42,25,77,45,70,65,70,29,23,18,63,10,11,16,15,11,1793,374,3,3,Medium,Medium,1,Normal (170-185),No,68,75,61,73,29,68,,Long Shot Taker (CPU AI),,1,2024-03-27,Mallorca,2017.0,2026.0
230364,240034,Nathan Walter Neves Bessa,23,73,73,Corinthians2023 ~ 2026,170,70,Right,73,/players?pn=14,0,"Jun 26, 2023",,€3.5M,€20K,€6.7M,325,63,69,58,80,55,372,71,77,68,78,78,340,69,58,68,71,74,359,81,69,69,68,72,331,63,69,68,65,66,54,177,54,64,59,52,15,6,9,12,10,1956,407,3,2,Medium,Medium,1,Normal (170-),No,63,71,73,72,61,67,,,,0,2024-03-27,Corinthians,2023.0,2026.0
236764,240034,Ao Tanaka,24,73,78,Fortuna Düsseldorf2022 ~ 2025,177,69,Right,74,/players?pn=14,5,"Apr 28, 2022",,€4.2M,€17K,€7M,310,61,66,52,75,56,342,69,63,65,72,73,370,72,69,82,70,77,354,73,67,79,65,70,327,70,69,64,68,56,68,215,72,75,68,54,10,14,12,12,6,1972,418,3,3,Medium,Medium,1,Lean (170-185),No,70,67,69,72,70,70,,Press Proven,,1,2024-03-27,sseldorf,2022.0,2025.0
251356,240034,Nicolai Vallys,26,73,74,Brøndby2022 ~ 2026,189,82,Right,76,/players?pn=12,1,"Aug 31, 2022",,€3.6M,€13K,€5M,335,70,72,62,74,57,325,73,56,53,69,74,396,82,80,80,72,82,374,67,81,90,74,62,301,63,35,72,75,56,70,105,35,35,35,52,12,8,8,10,14,1888,407,4,3,Medium,Medium,1,Normal (185+),No,81,67,71,74,38,76,,Incisive PassTechnicalFlairFirst TouchTricksterSolid Player,,6,2024-03-27,ndby,2022.0,2026.0
251613,240034,Juan Jose Caceres,23,73,80,"LanúsDec 31, 2024On loan",173,62,Right,73,/players?pn=3,7,"Jul 3, 2019","Dec 31, 2024",€6M,€12K,€0,287,67,38,65,68,49,279,62,49,44,58,66,380,79,81,74,68,78,318,59,75,77,63,44,313,78,70,58,59,48,67,212,70,72,70,46,8,7,12,10,9,1835,393,3,2,Medium,Medium,1,Lean (170-185),No,80,45,62,66,70,70,,BlockAnticipate,,2,2024-03-27,sDec,,
227550,240034,Diego Viera,32,73,73,Libertad2019 ~ 2024,186,89,Right,73,/players?pn=5,0,"Jul 1, 2019",,€2M,€850,€4.4M,224,34,21,74,64,31,202,44,38,23,46,51,229,31,31,47,70,50,301,41,75,71,92,22,238,78,72,27,26,35,71,221,73,76,72,49,15,9,8,10,7,1464,308,2,2,Low,High,1,Stocky (185+),No,31,27,44,49,74,83,,Power HeaderJockeyAerialSolid Player,,4,2024-03-27,Libertad,2019.0,2024.0
230366,240034,Thomas Nicolas Silva Rangel,27,73,73,Santos2023 ~ 2026,177,73,Right,73,/players?pn=3,0,"Jun 26, 2023",,€2.9M,€20K,€5.5M,309,77,46,75,69,42,303,53,43,68,63,76,339,72,60,64,71,72,348,65,78,77,64,64,296,72,65,51,45,63,68,214,72,66,76,44,7,8,10,12,7,1853,387,3,2,Medium,Medium,1,Normal (170-185),No,65,54,64,64,70,70,,Slide Tackle,,1,2024-03-27,Santos,2023.0,2026.0
270559,240034,Tiago Carvalho Santos,20,73,83,LOSC Lille2023 ~ 2028,175,67,Right,73,/players?pn=3,10,"Jul 6, 2023",,€6.5M,€16K,€13.7M,270,67,42,43,69,49,324,75,54,50,72,73,380,82,80,79,69,70,310,68,62,71,56,53,308,67,66,63,59,53,70,218,70,75,73,52,10,7,15,7,13,1862,401,3,3,High,Medium,1,Normal (170-185),No,81,51,65,74,68,62,,,,0,2024-03-27,LOSC Lille,2023.0,2028.0
242655,240034,Julien Ponceau,22,73,80,Lorient2018 ~ 2025,170,62,Right,75,/players?pn=18,7,"Jul 1, 2018",,€6M,€17K,€13.2M,298,57,64,50,76,51,338,76,59,58,69,76,382,75,76,80,68,83,303,59,58,81,47,58,332,60,64,73,75,60,74,157,44,63,50,52,14,11,9,11,7,1862,396,3,3,Medium,Medium,1,Lean (170-),No,76,61,69,76,55,59,,,,0,2024-03-27,Lorient,2018.0,2025.0
193247,240034,Heinz Lindner,32,73,73,Union Saint-Gilloise2022 ~ 2025,188,82,Right,73,/players?pn=0,0,"Jul 1, 2022",,€1.5M,€10K,€2.3M,73,11,12,13,24,13,100,11,17,17,35,20,235,41,43,45,65,41,206,50,56,32,52,16,138,30,12,12,65,19,64,40,12,9,19,361,74,71,67,75,74,1153,403,3,1,Medium,Medium,1,Normal (185+),No,74,71,67,74,42,75,,Long Ball PassFootworkSolid Player,,3,2024-03-27,Gilloise,2022.0,2025.0
199904,240034,Jesse Joronen,30,73,73,Venezia2022 ~ 2025,197,89,Right,73,/players?pn=0,0,"Jul 1, 2022",,€2M,€3K,€3.2M,84,15,13,18,26,12,84,16,14,13,25,16,250,48,45,50,71,36,229,53,66,33,64,13,142,39,25,14,50,14,62,51,22,14,15,360,72,72,70,72,74,1200,407,3,1,Medium,Medium,1,Normal (185+),No,72,72,70,74,47,72,,Far Throw,,1,2024-03-27,Venezia,2022.0,2025.0
216033,240034,Jorge Broun,37,73,73,Rosario Central2021 ~ 2025,190,92,Right,73,/players?pn=0,0,"Feb 11, 2021",,€350K,€7K,€525K,88,14,17,16,24,17,79,15,14,12,22,16,220,39,43,30,66,42,240,53,66,30,73,18,114,18,17,18,38,23,27,63,30,14,19,360,71,71,70,75,73,1164,401,3,1,Medium,Medium,1,Stocky (185+),No,71,71,70,73,41,75,,Rush Out,,1,2024-03-27,Rosario Central,2021.0,2025.0
216036,240034,Rafael Delgado,33,73,73,Belgrano2024 ~ 2024,178,70,Left,73,/players?pn=8,0,"Jan 15, 2024",,€1.6M,€11K,€2.4M,322,72,55,71,67,57,347,69,83,64,65,66,381,76,80,78,70,77,393,80,86,80,79,68,369,87,70,73,72,67,73,208,70,70,68,54,9,13,7,14,11,2074,432,3,3,High,Medium,1,Normal (170-185),No,78,64,69,70,70,81,,Long Ball PassWhipped CrossBlockLong Shot Taker (CPU AI),,4,2024-03-27,Belgrano,2024.0,2024.0
199909,240034,Pavao Pervan,35,73,73,VfL Wolfsburg2018 ~ 2024,194,88,Right,73,/players?pn=0,0,"Jul 1, 2018",,€350K,€16K,€595K,73,19,9,15,22,8,88,14,15,14,30,15,198,32,27,36,70,33,197,52,54,22,54,15,96,28,15,5,34,14,30,56,16,21,19,359,72,73,69,70,75,1067,389,4,1,Medium,Medium,1,Normal (185+),No,72,73,69,75,30,70,,,,0,2024-03-27,VfL Wolfsburg,2018.0,2024.0
200677,240034,Pedro Filipe Teodosio Mendes,32,73,73,Estrela Amadora2023 ~ 2024,186,78,Right,73,/players?pn=5,0,"Aug 24, 2023",,€2M,€9K,€4.2M,225,33,30,72,66,24,289,62,48,52,65,62,279,62,52,51,68,46,321,67,79,64,77,34,257,85,73,32,32,35,69,216,74,72,70,49,10,6,13,10,10,1636,355,3,2,Medium,High,1,Normal (185+),No,57,38,51,61,73,75,,Long Ball Pass,,1,2024-03-27,Estrela Amadora,2023.0,2024.0
223717,240034,Dorukhan Tokoz,27,73,74,Adana Demirspor2023 ~ 2026,180,75,Right,75,/players?pn=10,1,"Jul 21, 2023",,€3.5M,€13K,€7.3M,336,66,63,68,75,64,342,72,69,52,74,75,361,72,71,71,73,74,365,78,70,73,72,72,344,78,74,70,72,50,76,223,73,74,76,55,8,10,10,15,12,2026,429,3,3,Medium,High,1,Normal (170-185),No,71,68,71,73,73,73,,,,0,2024-03-27,Adana Demirspor,2023.0,2026.0
230117,240034,Jhonatan Luiz Siqueira,32,73,73,Rio Ave2021 ~ 2025,190,79,Right,73,/players?pn=0,0,"Jul 16, 2021",,€1.5M,€7K,€3.2M,79,18,12,14,23,12,75,12,12,15,21,15,219,34,37,34,64,50,225,53,60,34,62,16,131,22,25,10,63,11,30,42,13,17,12,361,75,74,70,70,72,1132,396,2,1,Medium,Medium,1,Normal (185+),No,75,74,70,72,35,70,,Cross Claimer,,1,2024-03-27,Rio Ave,2021.0,2025.0
236773,240034,Manolis Siopis,29,73,73,Cardiff City2023 ~ 2026,171,67,Right,73,/players?pn=10,0,"Aug 18, 2023",,€2.6M,€15K,€4.9M,264,58,36,57,71,42,309,67,56,49,70,67,395,80,73,81,70,91,335,64,73,92,64,42,322,76,75,53,59,59,72,220,72,75,73,43,6,15,7,10,5,1888,401,2,2,Medium,High,1,Normal (170-185),No,76,45,64,70,72,74,,JockeySlide TackleRelentless,,3,2024-03-27,Cardiff City,2023.0,2026.0
236518,240034,Arnaud Nordin,25,73,76,Montpellier2022 ~ 2025,170,69,Left,75,/players?pn=18,3,"Jun 13, 2022",,€4M,€18K,€8.3M,331,68,72,67,72,52,339,76,69,50,69,75,389,82,82,75,69,81,341,74,78,54,65,70,262,31,34,71,71,55,68,95,37,32,26,56,14,6,13,10,13,1813,389,4,3,Medium,Medium,1,Normal (170-),No,82,70,69,75,37,56,,Long Shot Taker (CPU AI),,1,2024-03-27,Montpellier,2022.0,2025.0
237031,240034,Bernardo Cuesta,34,73,73,Melgar2020 ~ 2024,171,76,Right,73,/players?pn=25,0,"Dec 31, 2020",,€1.5M,€900,€3.3M,354,58,82,82,60,72,262,51,38,63,40,70,307,55,58,63,60,71,396,80,86,77,83,70,281,38,22,85,56,80,72,61,33,11,17,44,6,12,8,12,6,1705,352,4,2,High,Medium,1,Normal (170-185),No,57,79,55,60,28,73,,Chip ShotPower ShotLong Shot Taker (CPU AI)Team PlayerLeadership,,5,2024-03-27,Melgar,2020.0,2024.0
234728,240034,Laszlo Benes,25,73,76,Hamburger SV2022 ~ 2026,181,72,Left,76,/players?pn=18,3,"Jul 1, 2022",,€4M,€23K,€6.7M,338,77,69,38,77,77,381,74,78,77,75,77,340,67,46,76,74,77,351,80,55,76,61,79,319,52,52,73,74,68,68,148,45,53,50,49,12,10,9,9,9,1926,392,3,3,Medium,Low,1,Normal (170-185),Yes,55,74,76,75,49,63,,Power ShotPinged PassLong Shot Taker (CPU AI),,3,2024-03-27,Hamburger SV,2022.0,2026.0
